Date,Year,Month,Day_of_Week,Total_Registered,Academic_Status,Semester_Phase,Exam_Pressure,Is_Veg_Special,Is_NonVeg,Menu_Score,Temp_Max,Rain_mm,Target_Breakfast,Target_Lunch,Target_Dinner,Lag_1_Dinner,Lag_7_Dinner,Rolling_Avg_3Day,Cos_Month,Sin_Month
2024-12-14,2024,12,5,600,Semester_Break,End,0.0,0,0,1.05,15.3,0.0,20,45,51,55.0,52.0,52.333333333333336,1.0,-2.4492935982947064e-16
2024-12-15,2024,12,6,600,Semester_Break,End,0.0,1,1,1.2,17.4,0.0,23,53,59,51.0,60.0,55.0,1.0,-2.4492935982947064e-16
2024-12-16,2024,12,0,600,Semester_Break,End,0.0,1,1,1.1,14.9,0.0,33,46,55,59.0,56.0,55.0,1.0,-2.4492935982947064e-16
2024-12-17,2024,12,1,600,Semester_Break,End,0.0,0,0,0.85,18.6,0.0,24,34,41,55.0,44.0,51.666666666666664,1.0,-2.4492935982947064e-16
2024-12-18,2024,12,2,600,Semester_Break,End,0.0,0,0,1.0,14.6,0.0,30,43,51,41.0,51.0,49.0,1.0,-2.4492935982947064e-16
2024-12-19,2024,12,3,600,Semester_Break,End,0.0,1,0,1.05,19.9,0.0,32,45,54,51.0,51.0,48.666666666666664,1.0,-2.4492935982947064e-16
2024-12-20,2024,12,4,600,Semester_Break,End,0.0,1,1,1.15,13.4,0.0,34,49,58,54.0,55.0,54.333333333333336,1.0,-2.4492935982947064e-16
2024-12-21,2024,12,5,600,Semester_Break,End,0.0,0,0,1.05,14.9,0.0,20,45,50,58.0,51.0,54.0,1.0,-2.4492935982947064e-16
2024-12-22,2024,12,6,600,Semester_Break,End,0.0,1,1,1.2,20.5,0.0,24,55,62,50.0,59.0,56.666666666666664,1.0,-2.4492935982947064e-16
2024-12-23,2024,12,0,600,Flight_Risk,End,0.0,1,1,1.1,18.7,0.0,23,33,39,62.0,55.0,50.333333333333336,1.0,-2.4492935982947064e-16
2024-12-24,2024,12,1,600,Semester_Break,End,0.0,0,0,0.85,18.0,0.0,25,35,42,39.0,41.0,47.666666666666664,1.0,-2.4492935982947064e-16
2024-12-25,2024,12,2,600,Semester_Break,End,0.0,0,0,1.0,18.5,0.0,28,40,48,42.0,51.0,43.0,1.0,-2.4492935982947064e-16
2024-12-26,2024,12,3,600,Semester_Break,End,0.0,1,0,1.05,15.0,0.0,30,42,50,48.0,54.0,46.666666666666664,1.0,-2.4492935982947064e-16
2024-12-27,2024,12,4,600,Semester_Break,End,0.0,1,1,1.15,20.2,0.0,35,50,59,50.0,58.0,52.333333333333336,1.0,-2.4492935982947064e-16
2024-12-28,2024,12,5,600,Semester_Break,End,0.0,0,0,1.05,17.4,0.0,20,45,51,59.0,50.0,53.333333333333336,1.0,-2.4492935982947064e-16
2024-12-29,2024,12,6,600,Semester_Break,End,0.0,1,1,1.2,18.3,0.0,22,51,57,51.0,62.0,55.666666666666664,1.0,-2.4492935982947064e-16
2024-12-30,2024,12,0,600,Semester_Break,End,0.0,1,1,1.1,20.8,0.0,31,44,52,57.0,39.0,53.333333333333336,1.0,-2.4492935982947064e-16
2024-12-31,2024,12,1,600,Regular,End,0.0,0,0,0.85,16.2,0.0,232,329,388,52.0,42.0,165.66666666666666,1.0,-2.4492935982947064e-16
2025-01-01,2025,1,2,625,Regular,Start,0.0,0,0,1.0,13.1,0.0,282,399,470,388.0,48.0,303.3333333333333,0.8660254037844387,0.49999999999999994
2025-01-02,2025,1,3,625,Regular,Start,0.0,1,0,1.05,16.4,0.0,283,401,472,470.0,50.0,443.3333333333333,0.8660254037844387,0.49999999999999994
2025-01-03,2025,1,4,625,Regular,Start,0.0,1,1,1.15,13.8,0.0,328,464,547,472.0,59.0,496.3333333333333,0.8660254037844387,0.49999999999999994
2025-01-04,2025,1,5,625,Regular,Start,0.0,0,0,1.05,12.6,0.0,199,448,498,547.0,51.0,505.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-05,2025,1,6,625,Regular,Start,0.0,1,1,1.2,11.8,0.0,228,514,572,498.0,57.0,539.0,0.8660254037844387,0.49999999999999994
2025-01-06,2025,1,0,625,Regular,Start,0.0,1,1,1.1,18.9,0.0,309,438,516,572.0,52.0,528.6666666666666,0.8660254037844387,0.49999999999999994
2025-01-07,2025,1,1,625,Regular,Start,0.0,0,0,0.85,19.0,0.0,246,349,411,516.0,388.0,499.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-08,2025,1,2,625,Regular,Start,0.0,0,0,1.0,17.7,0.0,277,392,462,411.0,470.0,463.0,0.8660254037844387,0.49999999999999994
2025-01-09,2025,1,3,625,Regular,Start,0.0,1,0,1.05,17.0,0.0,283,402,473,462.0,472.0,448.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-10,2025,1,4,625,Regular,Start,0.0,1,1,1.15,14.2,0.0,336,476,560,473.0,547.0,498.3333333333333,0.8660254037844387,0.49999999999999994
2025-01-11,2025,1,5,625,Regular,Start,0.0,0,0,1.05,14.5,0.0,199,449,499,560.0,498.0,510.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-12,2025,1,6,625,Regular,Start,0.0,1,1,1.2,14.9,7.5,233,524,583,499.0,572.0,547.3333333333334,0.8660254037844387,0.49999999999999994
2025-01-13,2025,1,0,625,Regular,Start,0.0,1,1,1.1,18.1,0.0,310,439,517,583.0,516.0,533.0,0.8660254037844387,0.49999999999999994
2025-01-14,2025,1,1,625,Regular,Start,0.0,0,0,0.85,17.2,0.0,237,335,395,517.0,411.0,498.3333333333333,0.8660254037844387,0.49999999999999994
2025-01-15,2025,1,2,625,Regular,Start,0.0,0,0,1.0,16.5,0.0,288,408,481,395.0,462.0,464.3333333333333,0.8660254037844387,0.49999999999999994
2025-01-16,2025,1,3,625,Regular,Start,0.0,1,0,1.05,17.9,0.0,309,437,515,481.0,473.0,463.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-17,2025,1,4,625,Regular,Start,0.0,1,1,1.15,18.6,0.0,315,446,525,515.0,560.0,507.0,0.8660254037844387,0.49999999999999994
2025-01-18,2025,1,5,625,Regular,Start,0.0,0,0,1.05,11.5,0.0,200,450,500,525.0,499.0,513.3333333333334,0.8660254037844387,0.49999999999999994
2025-01-19,2025,1,6,625,Regular,Start,0.0,1,1,1.2,12.7,0.0,220,495,550,500.0,583.0,525.0,0.8660254037844387,0.49999999999999994
2025-01-20,2025,1,0,625,Regular,Start,0.0,1,1,1.1,18.0,0.0,311,441,519,550.0,517.0,523.0,0.8660254037844387,0.49999999999999994
2025-01-21,2025,1,1,625,Regular,Start,0.0,0,0,0.85,14.3,0.0,250,354,417,519.0,395.0,495.3333333333333,0.8660254037844387,0.49999999999999994
2025-01-22,2025,1,2,625,Regular,Start,0.0,0,0,1.0,13.1,0.0,273,386,455,417.0,481.0,463.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-23,2025,1,3,625,Regular,Start,0.0,1,0,1.05,14.9,0.0,283,401,472,455.0,515.0,448.0,0.8660254037844387,0.49999999999999994
2025-01-24,2025,1,4,625,Regular,Start,0.0,1,1,1.15,17.3,0.0,336,476,560,472.0,525.0,495.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-25,2025,1,5,625,Flight_Risk,Start,0.0,0,0,1.05,11.9,0.0,139,314,349,560.0,500.0,460.3333333333333,0.8660254037844387,0.49999999999999994
2025-01-26,2025,1,6,625,Holiday,Start,0.0,1,1,1.2,13.2,0.0,22,50,56,349.0,550.0,321.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-27,2025,1,0,625,Regular,Start,0.0,1,1,1.1,15.8,0.0,298,423,498,56.0,519.0,301.0,0.8660254037844387,0.49999999999999994
2025-01-28,2025,1,1,625,Regular,Start,0.0,0,0,0.85,11.3,8.6,232,328,387,498.0,417.0,313.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-29,2025,1,2,625,Regular,Start,0.0,0,0,1.0,18.5,0.0,276,391,461,387.0,455.0,448.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-30,2025,1,3,625,Regular,Start,0.0,1,0,1.05,12.3,0.0,291,413,486,461.0,472.0,444.6666666666667,0.8660254037844387,0.49999999999999994
2025-01-31,2025,1,4,625,Regular,Start,0.0,1,1,1.15,11.9,0.0,332,470,554,486.0,560.0,500.3333333333333,0.8660254037844387,0.49999999999999994
2025-02-01,2025,2,5,625,Regular,Mid,0.0,0,0,1.05,18.6,0.0,187,421,468,554.0,349.0,502.6666666666667,0.5000000000000001,0.8660254037844386
2025-02-02,2025,2,6,625,Regular,Mid,0.0,1,1,1.2,13.6,0.0,230,519,577,468.0,56.0,533.0,0.5000000000000001,0.8660254037844386
2025-02-03,2025,2,0,625,Regular,Mid,0.0,1,1,1.1,17.9,0.0,299,424,499,577.0,498.0,514.6666666666666,0.5000000000000001,0.8660254037844386
2025-02-04,2025,2,1,625,Regular,Mid,0.0,0,0,0.85,13.1,0.0,244,345,407,499.0,387.0,494.3333333333333,0.5000000000000001,0.8660254037844386
2025-02-05,2025,2,2,625,Regular,Mid,0.0,0,0,1.0,13.2,0.0,276,391,460,407.0,461.0,455.3333333333333,0.5000000000000001,0.8660254037844386
2025-02-06,2025,2,3,625,Regular,Mid,0.0,1,0,1.05,17.6,0.0,280,396,467,460.0,486.0,444.6666666666667,0.5000000000000001,0.8660254037844386
2025-02-07,2025,2,4,625,Regular,Mid,0.0,1,1,1.15,14.4,0.0,312,442,521,467.0,554.0,482.6666666666667,0.5000000000000001,0.8660254037844386
2025-02-08,2025,2,5,625,Regular,Mid,0.0,0,0,1.05,18.4,0.0,196,441,491,521.0,468.0,493.0,0.5000000000000001,0.8660254037844386
2025-02-09,2025,2,6,625,Regular,Mid,0.0,1,1,1.2,14.9,0.0,214,482,536,491.0,577.0,516.0,0.5000000000000001,0.8660254037844386
2025-02-10,2025,2,0,625,Regular,Mid,0.0,1,1,1.1,17.1,0.0,307,435,512,536.0,499.0,513.0,0.5000000000000001,0.8660254037844386
2025-02-11,2025,2,1,625,Regular,Mid,0.0,0,0,0.85,19.7,0.0,228,323,381,512.0,407.0,476.3333333333333,0.5000000000000001,0.8660254037844386
2025-02-12,2025,2,2,625,Regular,Mid,0.0,0,0,1.0,14.7,0.0,280,397,468,381.0,460.0,453.6666666666667,0.5000000000000001,0.8660254037844386
2025-02-13,2025,2,3,625,Regular,Mid,0.0,1,0,1.05,15.2,0.0,300,425,501,468.0,467.0,450.0,0.5000000000000001,0.8660254037844386
2025-02-14,2025,2,4,625,Regular,Mid,0.0,1,1,1.15,18.9,0.0,334,474,558,501.0,521.0,509.0,0.5000000000000001,0.8660254037844386
2025-02-15,2025,2,5,625,Regular,Mid,0.0,0,0,1.05,19.5,0.0,195,439,488,558.0,491.0,515.6666666666666,0.5000000000000001,0.8660254037844386
2025-02-16,2025,2,6,625,Regular,Mid,0.0,1,1,1.2,16.4,0.0,229,515,573,488.0,536.0,539.6666666666666,0.5000000000000001,0.8660254037844386
2025-02-17,2025,2,0,625,Regular,Mid,0.0,1,1,1.1,18.4,0.0,309,438,516,573.0,512.0,525.6666666666666,0.5000000000000001,0.8660254037844386
2025-02-18,2025,2,1,625,Regular,Mid,0.0,0,0,0.85,16.7,0.0,240,340,400,516.0,381.0,496.3333333333333,0.5000000000000001,0.8660254037844386
2025-02-19,2025,2,2,625,Regular,Mid,0.0,0,0,1.0,13.6,0.0,272,385,454,400.0,468.0,456.6666666666667,0.5000000000000001,0.8660254037844386
2025-02-20,2025,2,3,625,Regular,Mid,0.0,1,0,1.05,13.5,0.0,308,436,514,454.0,501.0,456.0,0.5000000000000001,0.8660254037844386
2025-02-21,2025,2,4,625,Regular,Mid,0.0,1,1,1.15,16.2,0.0,333,471,555,514.0,558.0,507.6666666666667,0.5000000000000001,0.8660254037844386
2025-02-22,2025,2,5,625,Regular,Mid,0.0,0,0,1.05,16.2,9.3,193,434,483,555.0,488.0,517.3333333333334,0.5000000000000001,0.8660254037844386
2025-02-23,2025,2,6,625,Regular,Mid,0.0,1,1,1.2,17.4,0.0,228,513,571,483.0,573.0,536.3333333333334,0.5000000000000001,0.8660254037844386
2025-02-24,2025,2,0,625,Regular,Mid,0.0,1,1,1.1,16.5,0.0,321,454,535,571.0,516.0,529.6666666666666,0.5000000000000001,0.8660254037844386
2025-02-25,2025,2,1,625,Regular,Mid,0.0,0,0,0.85,14.7,0.0,227,322,379,535.0,400.0,495.0,0.5000000000000001,0.8660254037844386
2025-02-26,2025,2,2,625,Regular,Mid,0.0,0,0,1.0,18.5,0.0,294,416,490,379.0,454.0,468.0,0.5000000000000001,0.8660254037844386
2025-02-27,2025,2,3,625,Regular,Mid,0.0,1,0,1.05,16.1,0.0,294,416,490,490.0,514.0,453.0,0.5000000000000001,0.8660254037844386
2025-02-28,2025,2,4,625,Regular,Mid,0.0,1,1,1.15,20.9,0.0,331,470,553,490.0,555.0,511.0,0.5000000000000001,0.8660254037844386
2025-03-01,2025,3,5,625,Regular,Mid,0.0,0,0,1.05,21.6,0.0,190,427,475,553.0,483.0,506.0,6.123233995736766e-17,1.0
2025-03-02,2025,3,6,625,Regular,Mid,0.0,1,1,1.2,25.2,0.0,228,514,572,475.0,571.0,533.3333333333334,6.123233995736766e-17,1.0
2025-03-03,2025,3,0,625,Regular,Mid,0.0,1,1,1.1,24.8,0.0,294,416,490,572.0,535.0,512.3333333333334,6.123233995736766e-17,1.0
2025-03-04,2025,3,1,625,Exam,Mid,1.0,0,0,0.85,24.2,0.0,338,383,451,490.0,379.0,504.3333333333333,6.123233995736766e-17,1.0
2025-03-05,2025,3,2,625,Exam,Mid,1.0,0,0,1.0,20.1,0.0,414,469,552,451.0,490.0,497.6666666666667,6.123233995736766e-17,1.0
2025-03-06,2025,3,3,625,Exam,Mid,1.0,1,0,1.05,18.6,0.0,403,457,538,552.0,490.0,513.6666666666666,6.123233995736766e-17,1.0
2025-03-07,2025,3,4,625,Exam,Mid,1.0,1,1,1.15,21.9,0.0,456,516,608,538.0,553.0,566.0,6.123233995736766e-17,1.0
2025-03-08,2025,3,5,625,Exam,Mid,1.0,0,0,1.05,26.4,0.0,402,483,537,608.0,475.0,561.0,6.123233995736766e-17,1.0
2025-03-09,2025,3,6,625,Exam,Mid,1.0,1,1,1.2,26.3,0.0,468,562,625,537.0,572.0,590.0,6.123233995736766e-17,1.0
2025-03-10,2025,3,0,625,Exam,Mid,1.0,1,1,1.1,25.3,0.0,438,496,584,625.0,490.0,582.0,6.123233995736766e-17,1.0
2025-03-11,2025,3,1,625,Exam,Mid,1.0,0,0,0.85,19.7,0.0,335,379,447,584.0,451.0,552.0,6.123233995736766e-17,1.0
2025-03-12,2025,3,2,625,Exam,Mid,1.0,0,0,1.0,20.6,0.0,386,437,515,447.0,552.0,515.3333333333334,6.123233995736766e-17,1.0
2025-03-13,2025,3,3,625,Flight_Risk,Mid,0.0,1,0,1.05,18.8,0.0,211,299,352,515.0,538.0,438.0,6.123233995736766e-17,1.0
2025-03-14,2025,3,4,625,Holiday,Mid,0.0,1,1,1.15,23.8,0.0,32,45,54,352.0,608.0,307.0,6.123233995736766e-17,1.0
2025-03-15,2025,3,5,625,Regular,Mid,0.0,0,0,1.05,24.6,0.0,198,446,496,54.0,537.0,300.6666666666667,6.123233995736766e-17,1.0
2025-03-16,2025,3,6,625,Regular,Mid,0.0,1,1,1.2,25.3,0.0,230,519,577,496.0,625.0,375.6666666666667,6.123233995736766e-17,1.0
2025-03-17,2025,3,0,625,Regular,Mid,0.0,1,1,1.1,22.8,0.0,293,415,489,577.0,584.0,520.6666666666666,6.123233995736766e-17,1.0
2025-03-18,2025,3,1,625,Regular,Mid,0.0,0,0,0.85,23.1,0.0,243,344,405,489.0,447.0,490.3333333333333,6.123233995736766e-17,1.0
2025-03-19,2025,3,2,625,Regular,Mid,0.0,0,0,1.0,24.9,0.0,274,388,457,405.0,515.0,450.3333333333333,6.123233995736766e-17,1.0
2025-03-20,2025,3,3,625,Regular,Mid,0.0,1,0,1.05,25.0,0.0,307,436,513,457.0,352.0,458.3333333333333,6.123233995736766e-17,1.0
2025-03-21,2025,3,4,625,Fest,Mid,0.0,1,1,1.15,22.4,0.0,154,129,258,513.0,54.0,409.3333333333333,6.123233995736766e-17,1.0
2025-03-22,2025,3,5,625,Fest,Mid,0.0,0,0,1.05,23.0,0.0,97,122,244,258.0,496.0,338.3333333333333,6.123233995736766e-17,1.0
2025-03-23,2025,3,6,625,Fest,Mid,0.0,1,1,1.2,19.7,0.0,109,137,274,244.0,577.0,258.6666666666667,6.123233995736766e-17,1.0
2025-03-24,2025,3,0,625,Regular,Mid,0.0,1,1,1.1,20.4,0.0,322,457,538,274.0,489.0,352.0,6.123233995736766e-17,1.0
2025-03-25,2025,3,1,625,Regular,Mid,0.0,0,0,0.85,25.5,0.0,247,350,412,538.0,405.0,408.0,6.123233995736766e-17,1.0
2025-03-26,2025,3,2,625,Regular,Mid,0.0,0,0,1.0,21.2,0.0,293,415,489,412.0,457.0,479.6666666666667,6.123233995736766e-17,1.0
2025-03-27,2025,3,3,625,Regular,Mid,0.0,1,0,1.05,19.4,0.0,292,413,487,489.0,513.0,462.6666666666667,6.123233995736766e-17,1.0
2025-03-28,2025,3,4,625,Regular,Mid,0.0,1,1,1.15,21.8,0.0,334,474,558,487.0,258.0,511.3333333333333,6.123233995736766e-17,1.0
2025-03-29,2025,3,5,625,Regular,Mid,0.0,0,0,1.05,19.8,0.0,195,439,488,558.0,244.0,511.0,6.123233995736766e-17,1.0
2025-03-30,2025,3,6,625,Regular,Mid,0.0,1,1,1.2,24.0,0.0,213,480,534,488.0,274.0,526.6666666666666,6.123233995736766e-17,1.0
2025-03-31,2025,3,0,625,Regular,Mid,0.0,1,1,1.1,23.3,0.0,304,431,508,534.0,538.0,510.0,6.123233995736766e-17,1.0
2025-04-01,2025,4,1,625,Regular,End,0.0,0,0,0.85,29.6,0.0,235,333,392,508.0,412.0,478.0,-0.4999999999999998,0.8660254037844387
2025-04-02,2025,4,2,625,Regular,End,0.0,0,0,1.0,33.1,0.0,275,390,459,392.0,489.0,453.0,-0.4999999999999998,0.8660254037844387
2025-04-03,2025,4,3,625,Regular,End,0.0,1,0,1.05,26.7,0.0,303,430,506,459.0,487.0,452.3333333333333,-0.4999999999999998,0.8660254037844387
2025-04-04,2025,4,4,625,Regular,End,0.0,1,1,1.15,28.9,0.0,330,467,550,506.0,558.0,505.0,-0.4999999999999998,0.8660254037844387
2025-04-05,2025,4,5,625,Regular,End,0.0,0,0,1.05,29.7,0.0,194,438,487,550.0,488.0,514.3333333333334,-0.4999999999999998,0.8660254037844387
2025-04-06,2025,4,6,625,Regular,End,0.0,1,1,1.2,31.3,0.0,224,504,561,487.0,534.0,532.6666666666666,-0.4999999999999998,0.8660254037844387
2025-04-07,2025,4,0,625,Regular,End,0.0,1,1,1.1,28.9,0.0,314,445,524,561.0,508.0,524.0,-0.4999999999999998,0.8660254037844387
2025-04-08,2025,4,1,625,Regular,End,0.0,0,0,0.85,26.1,0.0,237,335,395,524.0,392.0,493.3333333333333,-0.4999999999999998,0.8660254037844387
2025-04-09,2025,4,2,625,Regular,End,0.0,0,0,1.0,32.0,0.0,288,408,481,395.0,459.0,466.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-10,2025,4,3,625,Regular,End,0.0,1,0,1.05,28.4,0.0,282,399,470,481.0,506.0,448.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-11,2025,4,4,625,Regular,End,0.0,1,1,1.15,29.9,0.0,321,455,536,470.0,550.0,495.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-12,2025,4,5,625,Regular,End,0.0,0,0,1.05,30.1,0.0,202,454,505,536.0,487.0,503.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-13,2025,4,6,625,Regular,End,0.0,1,1,1.2,33.9,0.0,214,483,537,505.0,561.0,526.0,-0.4999999999999998,0.8660254037844387
2025-04-14,2025,4,0,625,Regular,End,0.0,1,1,1.1,29.9,0.0,298,423,498,537.0,524.0,513.3333333333334,-0.4999999999999998,0.8660254037844387
2025-04-15,2025,4,1,625,Regular,End,0.0,0,0,0.85,29.7,0.0,246,349,411,498.0,395.0,482.0,-0.4999999999999998,0.8660254037844387
2025-04-16,2025,4,2,625,Regular,End,0.0,0,0,1.0,28.1,0.0,288,408,481,411.0,481.0,463.3333333333333,-0.4999999999999998,0.8660254037844387
2025-04-17,2025,4,3,625,Regular,End,0.0,1,0,1.05,27.4,0.0,303,429,505,481.0,470.0,465.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-18,2025,4,4,625,Regular,End,0.0,1,1,1.15,29.6,0.0,314,445,524,505.0,536.0,503.3333333333333,-0.4999999999999998,0.8660254037844387
2025-04-19,2025,4,5,625,Regular,End,0.0,0,0,1.05,31.2,0.0,192,433,482,524.0,505.0,503.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-20,2025,4,6,625,Regular,End,0.0,1,1,1.2,31.9,0.0,220,496,552,482.0,537.0,519.3333333333334,-0.4999999999999998,0.8660254037844387
2025-04-21,2025,4,0,625,Regular,End,0.0,1,1,1.1,30.4,0.0,298,423,498,552.0,498.0,510.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-22,2025,4,1,625,Regular,End,0.0,0,0,0.85,28.2,0.0,227,322,379,498.0,411.0,476.3333333333333,-0.4999999999999998,0.8660254037844387
2025-04-23,2025,4,2,625,Regular,End,0.0,0,0,1.0,26.2,0.0,270,382,450,379.0,481.0,442.3333333333333,-0.4999999999999998,0.8660254037844387
2025-04-24,2025,4,3,625,Regular,End,0.0,1,0,1.05,33.8,0.0,288,408,480,450.0,505.0,436.3333333333333,-0.4999999999999998,0.8660254037844387
2025-04-25,2025,4,4,625,Regular,End,0.0,1,1,1.15,31.9,0.0,332,470,554,480.0,524.0,494.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-26,2025,4,5,625,Regular,End,0.0,0,0,1.05,30.2,0.0,206,463,515,554.0,482.0,516.3333333333334,-0.4999999999999998,0.8660254037844387
2025-04-27,2025,4,6,625,Regular,End,0.0,1,1,1.2,32.7,0.0,220,496,552,515.0,552.0,540.3333333333334,-0.4999999999999998,0.8660254037844387
2025-04-28,2025,4,0,625,Regular,End,0.0,1,1,1.1,28.6,0.0,311,441,519,552.0,498.0,528.6666666666666,-0.4999999999999998,0.8660254037844387
2025-04-29,2025,4,1,625,Regular,End,0.0,0,0,0.85,29.9,0.0,249,353,416,519.0,379.0,495.6666666666667,-0.4999999999999998,0.8660254037844387
2025-04-30,2025,4,2,625,Regular,End,0.0,0,0,1.0,30.9,0.0,270,383,451,416.0,450.0,462.0,-0.4999999999999998,0.8660254037844387
2025-05-01,2025,5,3,625,Regular,End,0.0,1,0,1.05,34.1,0.0,289,410,483,451.0,480.0,450.0,-0.8660254037844387,0.49999999999999994
2025-05-02,2025,5,4,625,Regular,End,0.0,1,1,1.15,39.7,0.0,315,447,526,483.0,554.0,486.6666666666667,-0.8660254037844387,0.49999999999999994
2025-05-03,2025,5,5,625,Regular,End,0.0,0,0,1.05,39.3,0.0,188,424,472,526.0,515.0,493.6666666666667,-0.8660254037844387,0.49999999999999994
2025-05-04,2025,5,6,625,Regular,End,0.0,1,1,1.2,35.4,0.0,221,497,553,472.0,552.0,517.0,-0.8660254037844387,0.49999999999999994
2025-05-05,2025,5,0,625,Exam,End,1.0,1,1,1.1,37.3,0.0,432,490,577,553.0,519.0,534.0,-0.8660254037844387,0.49999999999999994
2025-05-06,2025,5,1,625,Exam,End,1.0,0,0,0.85,38.7,0.0,357,405,477,577.0,416.0,535.6666666666666,-0.8660254037844387,0.49999999999999994
2025-05-07,2025,5,2,625,Exam,End,1.0,0,0,1.0,34.1,0.0,384,435,512,477.0,451.0,522.0,-0.8660254037844387,0.49999999999999994
2025-05-08,2025,5,3,625,Exam,End,1.0,1,0,1.05,34.2,0.0,428,485,571,512.0,483.0,520.0,-0.8660254037844387,0.49999999999999994
2025-05-09,2025,5,4,625,Exam,End,1.0,1,1,1.15,38.3,0.0,442,501,590,571.0,526.0,557.6666666666666,-0.8660254037844387,0.49999999999999994
2025-05-10,2025,5,5,625,Exam,End,1.0,0,0,1.05,35.3,0.0,438,525,584,590.0,472.0,581.6666666666666,-0.8660254037844387,0.49999999999999994
2025-05-11,2025,5,6,625,Exam,End,1.0,1,1,1.2,34.2,0.0,468,562,625,584.0,553.0,599.6666666666666,-0.8660254037844387,0.49999999999999994
2025-05-12,2025,5,0,625,Exam,End,1.0,1,1,1.1,35.1,0.0,452,512,603,625.0,577.0,604.0,-0.8660254037844387,0.49999999999999994
2025-05-13,2025,5,1,625,Exam,End,1.0,0,0,0.85,35.6,0.0,340,385,454,603.0,477.0,560.6666666666666,-0.8660254037844387,0.49999999999999994
2025-05-14,2025,5,2,625,Exam,End,1.0,0,0,1.0,33.5,0.0,409,464,546,454.0,512.0,534.3333333333334,-0.8660254037844387,0.49999999999999994
2025-05-15,2025,5,3,625,Exam,End,1.0,1,0,1.05,37.0,0.0,441,500,589,546.0,571.0,529.6666666666666,-0.8660254037844387,0.49999999999999994
2025-05-16,2025,5,4,625,Semester_Break,End,0.0,1,1,1.15,34.2,0.0,33,47,56,589.0,590.0,397.0,-0.8660254037844387,0.49999999999999994
2025-05-17,2025,5,5,625,Semester_Break,End,0.0,0,0,1.05,36.6,0.0,20,45,51,56.0,584.0,232.0,-0.8660254037844387,0.49999999999999994
2025-05-18,2025,5,6,625,Semester_Break,End,0.0,1,1,1.2,36.5,0.0,24,54,61,51.0,625.0,56.0,-0.8660254037844387,0.49999999999999994
2025-05-19,2025,5,0,625,Semester_Break,End,0.0,1,1,1.1,37.1,0.0,34,48,57,61.0,603.0,56.333333333333336,-0.8660254037844387,0.49999999999999994
2025-05-20,2025,5,1,625,Semester_Break,End,0.0,0,0,0.85,38.5,0.0,26,37,44,57.0,454.0,54.0,-0.8660254037844387,0.49999999999999994
2025-05-21,2025,5,2,625,Semester_Break,End,0.0,0,0,1.0,37.5,0.0,28,40,48,44.0,546.0,49.666666666666664,-0.8660254037844387,0.49999999999999994
2025-05-22,2025,5,3,625,Semester_Break,End,0.0,1,0,1.05,37.7,0.0,30,42,50,48.0,589.0,47.333333333333336,-0.8660254037844387,0.49999999999999994
2025-05-23,2025,5,4,625,Semester_Break,End,0.0,1,1,1.15,36.0,0.0,33,46,55,50.0,56.0,51.0,-0.8660254037844387,0.49999999999999994
2025-05-24,2025,5,5,625,Semester_Break,End,0.0,0,0,1.05,35.1,0.0,21,47,53,55.0,51.0,52.666666666666664,-0.8660254037844387,0.49999999999999994
2025-05-25,2025,5,6,625,Semester_Break,End,0.0,1,1,1.2,34.1,0.0,24,54,61,53.0,61.0,56.333333333333336,-0.8660254037844387,0.49999999999999994
2025-05-26,2025,5,0,625,Semester_Break,End,0.0,1,1,1.1,33.6,0.0,33,47,56,61.0,57.0,56.666666666666664,-0.8660254037844387,0.49999999999999994
2025-05-27,2025,5,1,625,Semester_Break,End,0.0,0,0,0.85,40.2,0.0,25,36,43,56.0,44.0,53.333333333333336,-0.8660254037844387,0.49999999999999994
2025-05-28,2025,5,2,625,Semester_Break,End,0.0,0,0,1.0,34.8,0.0,29,41,49,43.0,48.0,49.333333333333336,-0.8660254037844387,0.49999999999999994
2025-05-29,2025,5,3,625,Semester_Break,End,0.0,1,0,1.05,37.6,0.0,31,44,52,49.0,50.0,48.0,-0.8660254037844387,0.49999999999999994
2025-05-30,2025,5,4,625,Semester_Break,End,0.0,1,1,1.15,39.8,0.0,33,46,55,52.0,55.0,52.0,-0.8660254037844387,0.49999999999999994
